[11:52:16.513] [APP-INFO] 已刷新串口: COM7, COM16, COM22, COM21, COM14
[11:52:16.514] [APP-INFO] log file: E:\Renesas\RA6M5-Robot\Robot_FreeRTOS - Arm\UpperComputer\dist\logs\ra6m5_upper_console_20260706_115216.log
[11:52:20.670] [ARM-INFO] opened COM7 @ 115200
[11:52:21.288] [JETSON-INFO] opened COM14 @ 115200
[11:52:21.291] [JETSON-INFO] heartbeat started: 200 ms
[11:52:21.292] [JETSON-TX] HEARTBEAT: A5 5A 01 01 01 04 A8 0E 77 02 86 84
[11:52:21.340] [ARM-RX] Horco CMSIS-DAP V2
[11:52:21.340] [ARM-RX] Ver: Release 0.2
[11:52:21.340] [ARM-RX] The DAPLink is an open sou[JETSON_RX] heartbeat seq=1
[11:52:30.216] [JETSON-STATUS] ERROR: A5 5A 01 FE 18 01 01 68 7F
[11:52:30.216] [JETSON-STATUS] ERROR: A5 5A 01 FE 18 01 01 68 7F
[11:52:30.216] [JETSON-STATUS] ERROR: A5 5A 01 FE 18 01 01 68 7F
[11:52:30.497] [JETSON-RX] 7F A5 5A 01 FE 18 01 01 68 7F A5 5A 01 FE 18 01 01 68 7F A5 5A 01 FE 18 01 01 68 7F A5 5A 01 FE 18 01 01 68 7F A5 5A 01 FE 18 01 01 68 7F A5 5A 01 FE 18 01 01 68 7F A5 5A 01 FE 18 01 01 68 7F A5 5A 01 FE 18 01 01 68 7F A5 5A 01 FE 18 01 01 68 7F A5 5A 01 FE 18 01 01 68 7F A5 5A 01 FE 18 01 01 68 7F A5 5A 01 FE 18 01 01 68 7F A5 5A 01 FE 18 01 01 68 7F A5 5A 01 FE 18 01 01 68 7F A5 5A 01 FE 18 01 01 68 7F A5 5A 01 FE 18 01 01 68 7F A5 5A 01 FE 18 01 01 68 7F A5 5A 01 FE 18 01 01 68 7F A5 5A 01 FE 18 01 01 68 7F A5 5A 01 FE 18 01 01 68 7F A5 5A 01 FE 18 01 01 68 7F A5 5A 01 FE 18 01 01 68 7F A5 5A 01 FE 18 01 01 68 7F A5 5A 01 FE 18 01 01 68 7F A5 5A 01 FE 18 01 01 68 7F A5 5A 01 FE 18 01 01 68 7F A5 5A 01 FE 18 01 01 68 7F A5 5A 01 FE 18 01 01 68 7F A5 5A 01
[11:52:30.497] [JETSON-STATUS] ERROR: A5 5A 01 FE 18 01 01 68 7F
[11:52:30.497] [JETSON-STATUS] ERROR: A5 5A 01 FE 18 01 01 68 7F
[11:52:30.498] [JETSON-STATUS] ERROR: A5 5A 01 FE 18 01 01 68 7F
[11:52:30.498] [JETSON-STATUS] ERROR: A5 5A 01 FE 18 01 01 68 7F
[11:52:30.499] [JETSON-STATUS] ERROR: A5 5A 01 FE 18 01 01 68 7F
[11:52:30.499] [JETSON-STATUS] ERROR: A5 5A 01 FE 18 01 01 68 7F
[11:52:30.499] [JETSON-STATUS] ERROR: A5 5A 01 FE 18 01 01 68 7F
[11:52:30.500] [JETSON-STATUS] ERROR: A5 5A 01 FE 18 01 01 68 7F
[11:52:30.500] [JETSON-STATUS] ERROR: A5 5A 01 FE 18 01 01 68 7F
[11:52:30.500] [JETSON-STATUS] ERROR: A5 5A 01 FE 18 01 01 68 7F
[11:52:30.500] [JETSON-STATUS] ERROR: A5 5A 01 FE 18 01 01 68 7F
[11:52:30.501] [JETSON-STATUS] ERROR: A5 5A 01 FE 18 01 01 68 7F
[11:52:30.501] [JETSON-STATUS] ERROR: A5 5A 01 FE 18 01 01 68 7F
[11:52:30.501] [JETSON-STATUS] ERROR: A5 5A 01 FE 18 01 01 68 7F
[11:52:30.502] [JETSON-STATUS] ERROR: A5 5A 01 FE 18 01 01 68 7F
[11:52:30.502] [JETSON-STATUS] ERROR: A5 5A 01 FE 18 01 01 68 7F
[11:52:30.502] [JETSON-STATUS] ERROR: A5 5A 01 FE 18 01 01 68 7F
[11:52:30.503] [JETSON-STATUS] ERROR: A5 5A 01 FE 18 01 01 68 7F
[11:52:30.503] [JETSON-STATUS] ERROR: A5 5A 01 FE 18 01 01 68 7F
[11:52:30.503] [JETSON-STATUS] ERROR: A5 5A 01 FE 18 01 01 68 7F
[11:52:30.503] [JETSON-STATUS] ERROR: A5 5A 01 FE 18 01 01 68 7F
[11:52:30.505] [JETSON-STATUS] ERROR: A5 5A 01 FE 18 01 01 68 7F
[11:52:30.505] [JETSON-STATUS] ERROR: A5 5A 01 FE 18 01 01 68 7F
[11:52:30.505] [JETSON-STATUS] ERROR: A5 5A 01 FE 18 01 01 68 7F
[11:52:30.505] [JETSON-STATUS] ERROR: A5 5A 01 FE 18 01 01 68 7F
[11:52:30.506] [JETSON-STATUS] ERROR: A5 5A 01 FE 18 01 01 68 7F
[11:52:30.506] [JETSON-STATUS] ERROR: A5 5A 01 FE 18 01 01 68 7F
[11:52:30.506] [JETSON-STATUS] ERROR: A5 5A 01 FE 18 01 01 68 7F
[11:52:30.507] [JETSON-STATUS] ERROR: A5 5A 01 FE 18 01 01 68 7F
[11:52:30.777] [JETSON-RX] FE 18 01 01 68 7F A5 5A 01 FE 18 01 01 68 7F A5 5A 01 FE 18 01 01 68 7F A5 5A 01 FE 18 01 01 68 7F A5 5A 01 FE 18 01 01 68 7F A5 5A 01 FE 18 01 01 68 7F A5 5A 01 FE 18 01 01 68 7F A5 5A 01 FE 18 01 01 68 7F A5 5A 01 FE 18 01 01 68 7F A5 5A 01 FE 18 01 01 68 7F A5 5A 01 FE 18 01 01 68 7F A5 5A 01 FE 18 01 01 68 7F A5 5A 01 FE 18 01 01 68 7F A5 5A 01 FE 18 01 01 68 7F A5 5A 01 FE 18 01 01 68 7F A5 5A 01 FE 18 01 01 68 7F A5 5A 01 FE 18 01 01 68 7F A5 5A 01 FE 18 01 01 68 7F A5 5A 01 FE 18 01 01 68 7F A5 5A 01 FE 18 01 01 68 7F A5 5A 01 FE 18 01 01 68 7F A5 5A 01 FE 18 01 01 68 7F A5 5A 01 FE 18 01 01 68 7F A5 5A 01 FE 18 01 01 68 7F A5 5A 01 FE 18 01 01 68 7F A5 5A 01 FE 18 01 01 68 7F A5 5A 01 FE 18 01 01 68 7F A5 5A 01 FE 18 01 01 68 7F A5 5A 01 FE 18 01 01
[11:52:30.777] [JETSON-STATUS] ERROR: A5 5A 01 FE 18 01 01 68 7F
[11:52:30.778] [JETSON-STATUS] ERROR: A5 5A 01 FE 18 01 01 68 7F
[11:52:30.778] [JETSON-STATUS] ERROR: A5 5A 01 FE 18 01 01 68 7F
[11:52:30.778] [JETSON-STATUS] ERROR: A5 5A 01 FE 18 01 01 68 7F
[11:52:30.778] [JETSON-STATUS] ERROR: A5 5A 01 FE 18 01 01 68 7F
[11:52:30.779] [JETSON-STATUS] ERROR: A5 5A 01 FE 18 01 01 68 7F
[11:52:30.779] [JETSON-STATUS] ERROR: A5 5A 01 FE 18 01 01 68 7F
[11:52:30.779] [JETSON-STATUS] ERROR: A5 5A 01 FE 18 01 01 68 7F
[11:52:30.779] [JETSON-STATUS] ERROR: A5 5A 01 FE 18 01 01 68 7F
[11:52:30.781] [JETSON-STATUS] ERROR: A5 5A 01 FE 18 01 01 68 7F
[11:52:30.781] [JETSON-STATUS] ERROR: A5 5A 01 FE 18 01 01 68 7F
[11:52:30.781] [JETSON-STATUS] ERROR: A5 5A 01 FE 18 01 01 68 7F
[11:52:30.781] [JETSON-STATUS] ERROR: A5 5A 01 FE 18 01 01 68 7F
[11:52:30.781] [JETSON-STATUS] ERROR: A5 5A 01 FE 18 01 01 68 7F
[11:52:30.781] [JETSON-STATUS] ERROR: A5 5A 01 FE 18 01 01 68 7F
[11:52:30.782] [JETSON-STATUS] ERROR: A5 5A 01 FE 18 01 01 68 7F
[11:52:30.782] [JETSON-STATUS] ERROR: A5 5A 01 FE 18 01 01 68 7F
[11:52:30.782] [JETSON-STATUS] ERROR: A5 5A 01 FE 18 01 01 68 7F
[11:52:30.783] [JETSON-STATUS] ERROR: A5 5A 01 FE 18 01 01 68 7F
[11:52:30.783] [JETSON-STATUS] ERROR: A5 5A 01 FE 18 01 01 68 7F
[11:52:30.783] [JETSON-STATUS] ERROR: A5 5A 01 FE 18 01 01 68 7F
[11:52:30.783] [JETSON-STATUS] ERROR: A5 5A 01 FE 18 01 01 68 7F
[11:52:30.784] [JETSON-STATUS] ERROR: A5 5A 01 FE 18 01 01 68 7F
[11:52:30.784] [JETSON-STATUS] ERROR: A5 5A 01 FE 18 01 01 68 7F
[11:52:30.784] [JETSON-STATUS] ERROR: A5 5A 01 FE 18 01 01 68 7F
[11:52:30.785] [JETSON-STATUS] ERROR: A5 5A 01 FE 18 01 01 68 7F
[11:52:30.785] [JETSON-STATUS] ERROR: A5 5A 01 FE 18 01 01 68 7F
[11:52:31.066] [JETSON-RX] 68 7F A5 5A 01 FE 18 01 01 68 7F A5 5A 01 FE 18 01 01 68 7F A5 5A 01 FE 18 01 01 68 7F A5 5A 01 FE 18 01 01 68 7F A5 5A 01 FE 18 01 01 68 7F A5 5A 01 FE 18 01 01 68 7F A5 5A 01 FE 18 01 01 68 7F A5 5A 01 FE 18 01 01 68 7F A5 5A 01 FE 18 01 01 68 7F A5 5A 01 FE 18 01 01 68 7F A5 5A 01 FE 18 01 01 68 7F A5 5A 01 FE 18 01 01 68 7F A5 5A 01 FE 18 01 01 68 7F A5 5A 01 FE 18 01 01 68 7F A5 5A 01 FE 18 01 01 68 7F A5 5A 01 FE 18 01 01 68 7F A5 5A 01 FE 18 01 01 68 7F A5 5A 01 FE 18 01 01 68 7F A5 5A 01 FE 18 01 01 68 7F A5 5A 01 FE 18 01 01 68 7F A5 5A 01 FE 18 01 01 68 7F A5 5A 01 FE 18 01 01 68 7F A5 5A 01 FE 18 01 01 68 7F A5 5A 01 FE 18 01 01 68 7F A5 5A 01 FE 18 01 01 68 7F A5 5A 01 FE 18 01 01 68 7F A5 5A 01 FE 18 01 01 68 7F A5 5A 01 FE 18 01 01 68 7F A5 5A
[11:52:31.067] [JETSON-STATUS] ERROR: A5 5A 01 FE 18 01 01 68 7F
[11:52:31.068] [JETSON-STATUS] ERROR: A5 5A 01 FE 18 01 01 68 7F
[11:52:31.068] [JETSON-STATUS] ERROR: A5 5A 01 FE 18 01 01 68 7F
[11:52:31.068] [JETSON-STATUS] ERROR: A5 5A 01 FE 18 01 01 68 7F
[11:52:31.068] [JETSON-STATUS] ERROR: A5 5A 01 FE 18 01 01 68 7F
[11:52:31.069] [JETSON-STATUS] ERROR: A5 5A 01 FE 18 01 01 68 7F
[11:52:31.069] [JETSON-STATUS] ERROR: A5 5A 01 FE 18 01 01 68 7F
[11:52:31.070] [JETSON-STATUS] ERROR: A5 5A 01 FE 18 01 01 68 7F
[11:52:31.070] [JETSON-STATUS] ERROR: A5 5A 01 FE 18 01 01 68 7F
[11:52:31.070] [JETSON-STATUS] ERROR: A5 5A 01 FE 18 01 01 68 7F
[11:52:31.071] [JETSON-STATUS] ERROR: A5 5A 01 FE 18 01 01 68 7F
[11:52:31.071] [JETSON-STATUS] ERROR: A5 5A 01 FE 18 01 01 68 7F
[11:52:31.071] [JETSON-STATUS] ERROR: A5 5A 01 FE 18 01 01 68 7F
[11:52:31.072] [JETSON-STATUS] ERROR: A5 5A 01 FE 18 01 01 68 7F
[11:52:31.072] [JETSON-STATUS] ERROR: A5 5A 01 FE 18 01 01 68 7F
[11:52:31.072] [JETSON-STATUS] ERROR: A5 5A 01 FE 18 01 01 68 7F
[11:52:31.073] [JETSON-STATUS] ERROR: A5 5A 01 FE 18 01 01 68 7F
[11:52:31.073] [JETSON-STATUS] ERROR: A5 5A 01 FE 18 01 01 68 7F
[11:52:31.073] [JETSON-STATUS] ERROR: A5 5A 01 FE 18 01 01 68 7F
[11:52:31.074] [JETSON-STATUS] ERROR: A5 5A 01 FE 18 01 01 68 7F
[11:52:31.074] [JETSON-STATUS] ERROR: A5 5A 01 FE 18 01 01 68 7F
[11:52:31.074] [JETSON-STATUS] ERROR: A5 5A 01 FE 18 01 01 68 7F
[11:52:31.074] [JETSON-STATUS] ERROR: A5 5A 01 FE 18 01 01 68 7F
[11:52:31.075] [JETSON-STATUS] ERROR: A5 5A 01 FE 18 01 01 68 7F
[11:52:31.075] [JETSON-STATUS] ERROR: A5 5A 01 FE 18 01 01 68 7F
[11:52:31.075] [JETSON-STATUS] ERROR: A5 5A 01 FE 18 01 01 68 7F
[11:52:31.076] [JETSON-STATUS] ERROR: A5 5A 01 FE 18 01 01 68 7F
[11:52:31.076] [JETSON-STATUS] ERROR: A5 5A 01 FE 18 01 01 68 7F
[11:52:31.347] [JETSON-RX] 01 FE 18 01 01 68 7F A5 5A 01 FE 18 01 01 68 7F A5 5A 01 FE 18 01 01 68 7F A5 5A 01 FE 18 01 01 68 7F A5 5A 01 FE 18 01 01 68 7F A5 5A 01 FE 18 01 01 68 7F A5 5A 01 FE 18 01 01 68 7F A5 5A 01 FE 18 01 01 68 7F A5 5A 01 FE 18 01 01 68 7F A5 5A 01 FE 18 01 01 68 7F A5 5A 01 FE 18 01 01 68 7F A5 5A 01 FE 18 01 01 68 7F A5 5A 01 FE 18 01 01 68 7F A5 5A 01 FE 18 01 01 68 7F A5 5A 01 FE 18 01 01 68 7F A5 5A 01 FE 18 01 01 68 7F A5 5A 01 FE 18 01 01 68 7F A5 5A 01 FE 18 01 01 68 7F A5 5A 01 FE 18 01 01 68 7F A5 5A 01 FE 18 01 01 68 7F A5 5A 01 FE 18 01 01 68 7F A5 5A 01 FE 18 01 01 68 7F A5 5A 01 FE 18 01 01 68 7F A5 5A 01 FE 18 01 01 68 7F A5 5A 01 FE 18 01 01 68 7F A5 5A 01 FE 18 01 01 68 7F A5 5A 01 FE 18 01 01 68 7F A5 5A 01 FE 18 01 01 68 7F A5 5A 01 FE 18 01
[11:52:31.347] [JETSON-STATUS] ERROR: A5 5A 01 FE 18 01 01 68 7F
[11:52:31.347] [JETSON-STATUS] ERROR: A5 5A 01 FE 18 01 01 68 7F
[11:52:31.348] [JETSON-STATUS] ERROR: A5 5A 01 FE 18 01 01 68 7F
[11:52:31.348] [JETSON-STATUS] ERROR: A5 5A 01 FE 18 01 01 68 7F
[11:52:31.349] [JETSON-STATUS] ERROR: A5 5A 01 FE 18 01 01 68 7F
[11:52:31.349] [JETSON-STATUS] ERROR: A5 5A 01 FE 18 01 01 68 7F
